HOSPITAL_LOCATION_ID,PRODUCT_NUMBER,SUBSEQUENT_ORDER_QUANTITY,SUBSEQUENT_DELIVERY_QUANTITY,ORIGINAL_ORDER_QUANTITY,ORIGINAL_DELIVERY_QUANTITY,ENTRY_DATE,SUBSEQUENT_ORDER_DATE,LOST_QUANTITY,DAYS_BETWEEN_ORDERS
99999.0,931999,4,4,1,0,2023-01-26,2023-02-01,1,6
99999.0,931999,1,1,1,0,2023-01-26,2023-02-01,1,6
99999.0,931999,6,6,2,2,2023-01-18,2023-02-01,0,14
99999.0,931999,4,4,2,2,2023-01-18,2023-02-01,0,14
99999.0,931999,1,0,1,0,2023-02-07,2023-03-28,1,49
99999.0,931999,1,0,1,0,2023-02-07,2023-03-15,1,36
99999.0,931999,1,0,1,0,2023-02-07,2023-02-10,1,3
99999.0,931999,1,0,1,0,2023-02-10,2023-03-28,1,46
99999.0,931999,1,0,1,0,2023-02-10,2023-03-15,1,33
99999.0,931999,1,0,1,1,2023-02-01,2023-03-28,0,55
99999.0,931999,1,0,1,1,2023-02-01,2023-03-15,0,42
99999.0,931999,1,0,1,1,2023-02-01,2023-02-07,0,6
99999.0,931999,1,0,1,1,2023-02-01,2023-02-10,0,9
99999.0,931999,1,0,1,1,2023-02-01,2023-03-28,0,55
99999.0,931999,1,0,1,1,2023-02-01,2023-03-15,0,42
99999.0,931999,1,0,1,1,2023-02-01,2023-02-07,0,6
99999.0,931999,1,0,1,1,2023-02-01,2023-02-10,0,9
99999.0,1105403,24,24,5,5,2023-01-03,2023-02-08,0,36
99999.0,1105403,24,24,4,4,2023-01-26,2023-02-08,0,13
99999.0,1402403,6,6,6,6,2023-01-30,2023-02-13,0,14
99999.0,1431402,2,2,2,2,2023-02-01,2023-02-02,0,1
99999.0,1660407,10,10,10,10,2023-01-06,2023-02-27,0,52
99999.0,1676404,4,0,4,0,2023-01-31,2023-03-02,4,30
99999.0,3029395,4,4,1,1,2023-01-27,2023-03-28,0,60
99999.0,4064408,12,12,16,0,2022-09-28,2022-11-23,16,56
99999.0,4064408,24,24,8,8,2022-12-25,2023-02-08,0,45
99999.0,4064408,16,16,12,12,2022-11-23,2022-11-29,0,6
99999.0,4064408,24,24,1,1,2023-02-02,2023-02-08,0,6
99999.0,4139409,128,128,64,64,2022-09-21,2022-09-28,0,7
99999.0,4520400,48,48,64,0,2022-09-28,2022-11-23,64,56
99999.0,4520400,64,64,48,48,2022-11-23,2022-11-29,0,6
99999.0,4520400,64,0,64,64,2022-09-15,2022-09-28,0,13
99999.0,4520400,2,2,2,2,2023-03-14,2023-03-27,0,13
99999.0,4520400,39,39,2,2,2023-01-17,2023-02-21,0,35
99999.0,4520400,2,2,2,2,2023-01-17,2023-03-14,0,56
99999.0,4520400,2,2,2,2,2023-01-17,2023-03-07,0,49
99999.0,4520400,4,4,2,2,2023-01-17,2023-01-26,0,9
99999.0,4520400,39,39,3,3,2023-01-05,2023-02-21,0,47
99999.0,4520400,4,4,3,3,2023-01-05,2023-01-26,0,21
99999.0,4520400,2,2,2,2,2023-03-07,2023-03-27,0,20
99999.0,4520400,2,2,2,2,2023-03-07,2023-03-14,0,7
99999.0,4520400,39,39,4,4,2023-01-26,2023-02-21,0,26
99999.0,4757409,153,153,2,0,2023-01-31,2023-02-21,2,21
99999.0,4907400,9,9,2,2,2023-01-30,2023-02-02,0,3
99999.0,4907400,9,9,2,2,2023-01-30,2023-02-01,0,2
99999.0,4907400,64,64,2,2,2023-01-30,2023-02-08,0,9
99999.0,4907400,2,2,25,0,2023-01-17,2023-01-30,25,13
99999.0,4907400,9,9,25,0,2023-01-17,2023-02-02,25,16
99999.0,4907400,9,9,25,0,2023-01-17,2023-02-01,25,15
99999.0,4907400,64,64,25,0,2023-01-17,2023-02-08,25,22
99999.0,4907400,64,64,9,9,2023-02-02,2023-02-08,0,6
99999.0,4907400,9,9,9,9,2023-02-01,2023-02-02,0,1
99999.0,4907400,64,64,9,9,2023-02-01,2023-02-08,0,7
99999.0,5148409,64,64,4,4,2022-12-25,2023-02-07,0,44
99999.0,5148409,40,40,4,4,2022-12-25,2023-01-10,0,16
99999.0,5148409,64,64,40,40,2023-01-10,2023-02-07,0,28
99999.0,5148409,40,40,40,40,2023-01-10,2023-02-27,0,48
99999.0,5307401,8,0,1,1,2023-01-20,2023-01-31,0,11
99999.0,5307401,2,0,1,1,2023-01-20,2023-02-23,0,34
99999.0,5307401,1,1,1,1,2023-01-20,2023-02-23,0,34
99999.0,5307401,2,2,1,1,2023-01-20,2023-02-27,0,38
99999.0,5307401,2,0,8,0,2023-01-31,2023-02-23,8,23
99999.0,5307401,1,1,8,0,2023-01-31,2023-02-23,8,23
99999.0,5307401,2,2,8,0,2023-01-31,2023-02-27,8,27
99999.0,5307401,2,2,2,0,2023-02-23,2023-02-27,2,4
99999.0,5307401,2,2,1,1,2023-02-23,2023-02-27,0,4
99999.0,5480405,4,4,3,3,2023-01-05,2023-01-10,0,5
99999.0,5480405,3,3,3,3,2023-01-05,2023-02-13,0,39
99999.0,5482401,80,80,1,1,2022-12-12,2022-12-25,0,13
99999.0,5482401,64,64,1,1,2022-12-12,2023-02-01,0,51
99999.0,5482401,32,32,1,1,2022-12-12,2023-02-08,0,58
99999.0,5482401,2,2,1,1,2022-12-12,2023-01-17,0,36
99999.0,5482401,60,60,1,1,2022-12-12,2023-02-09,0,59
99999.0,5482401,8,8,1,1,2022-12-12,2023-01-26,0,45
99999.0,5482401,24,24,1,1,2022-12-12,2023-01-03,0,22
99999.0,5482401,1,1,1,1,2022-12-12,2023-01-20,0,39
99999.0,5482401,6,6,1,1,2022-12-12,2023-01-20,0,39
99999.0,5482401,32,32,32,32,2023-02-21,2023-03-08,0,15
99999.0,5482401,32,32,32,32,2023-02-08,2023-02-21,0,13
99999.0,5482401,60,60,32,32,2023-02-08,2023-02-09,0,1
99999.0,5482401,32,32,32,32,2023-02-08,2023-03-08,0,28
99999.0,5482401,6,6,2,2,2023-03-21,2023-03-27,0,6
99999.0,5482401,64,64,2,2,2023-01-17,2023-02-01,0,15
99999.0,5482401,32,32,2,2,2023-01-17,2023-02-21,0,35
99999.0,5482401,32,32,2,2,2023-01-17,2023-02-08,0,22
99999.0,5482401,60,60,2,2,2023-01-17,2023-02-09,0,23
99999.0,5482401,4,4,2,2,2023-01-17,2023-02-17,0,31
99999.0,5482401,8,8,2,2,2023-01-17,2023-01-26,0,9
99999.0,5482401,32,32,2,2,2023-01-17,2023-03-08,0,50
99999.0,5482401,24,24,2,2,2023-01-17,2023-02-17,0,31
99999.0,5482401,24,24,2,2,2023-01-17,2023-03-15,0,57
99999.0,5482401,3,3,2,2,2023-01-17,2023-02-13,0,27
99999.0,5482401,6,6,2,2,2023-01-17,2023-01-20,0,3
99999.0,5482401,4,4,2,2,2023-01-17,2023-03-06,0,48
99999.0,5482401,7,7,2,2,2023-01-17,2023-02-24,0,38
99999.0,5482401,6,6,4,4,2023-02-17,2023-03-27,0,38
99999.0,5482401,32,32,4,4,2023-02-17,2023-02-21,0,4
99999.0,5482401,32,32,4,4,2023-02-17,2023-03-08,0,19
99999.0,5482401,24,24,4,4,2023-02-17,2023-03-15,0,26
99999.0,5482401,4,4,4,4,2023-02-17,2023-03-06,0,17
99999.0,5482401,7,7,4,4,2023-02-17,2023-02-24,0,7
99999.0,5482401,64,64,8,8,2023-01-26,2023-02-01,0,6
99999.0,5482401,32,32,8,8,2023-01-26,2023-02-21,0,26
99999.0,5482401,32,32,8,8,2023-01-26,2023-02-08,0,13
99999.0,5482401,60,60,8,8,2023-01-26,2023-02-09,0,14
99999.0,5482401,32,32,8,8,2023-01-26,2023-03-08,0,41
99999.0,5482401,24,24,8,8,2023-01-26,2023-02-17,0,22
99999.0,5482401,24,24,8,8,2023-01-26,2023-03-15,0,48
99999.0,5482401,64,64,24,24,2023-01-03,2023-02-01,0,29
99999.0,5482401,32,32,24,24,2023-01-03,2023-02-21,0,49
99999.0,5482401,32,32,24,24,2023-01-03,2023-02-08,0,36
99999.0,5482401,60,60,24,24,2023-01-03,2023-02-09,0,37
99999.0,5482401,24,24,24,24,2023-01-03,2023-02-17,0,45
99999.0,5482401,64,64,1,1,2023-01-20,2023-02-01,0,12
99999.0,5482401,32,32,1,1,2023-01-20,2023-02-21,0,32
99999.0,5482401,32,32,1,1,2023-01-20,2023-02-08,0,19
99999.0,5482401,2,2,1,1,2023-01-20,2023-03-21,0,60
99999.0,5482401,60,60,1,1,2023-01-20,2023-02-09,0,20
99999.0,5482401,4,4,1,1,2023-01-20,2023-02-17,0,28
99999.0,5482401,8,8,1,1,2023-01-20,2023-01-26,0,6
99999.0,5482401,32,32,1,1,2023-01-20,2023-03-08,0,47
99999.0,5482401,24,24,1,1,2023-01-20,2023-02-17,0,28
99999.0,5482401,24,24,1,1,2023-01-20,2023-03-15,0,54
99999.0,5482401,3,3,1,1,2023-01-20,2023-02-13,0,24
99999.0,5482401,4,4,1,1,2023-01-20,2023-03-06,0,45
99999.0,5482401,7,7,1,1,2023-01-20,2023-02-24,0,35
99999.0,5482401,32,32,24,24,2023-02-17,2023-02-21,0,4
99999.0,5482401,32,32,24,24,2023-02-17,2023-03-08,0,19
99999.0,5482401,24,24,24,24,2023-02-17,2023-03-15,0,26
99999.0,5482401,6,6,3,3,2023-02-13,2023-03-27,0,42
99999.0,5482401,32,32,3,3,2023-02-13,2023-02-21,0,8
99999.0,5482401,4,4,3,3,2023-02-13,2023-02-17,0,4
99999.0,5482401,32,32,3,3,2023-02-13,2023-03-08,0,23
99999.0,5482401,24,24,3,3,2023-02-13,2023-02-17,0,4
99999.0,5482401,24,24,3,3,2023-02-13,2023-03-15,0,30
99999.0,5482401,4,4,3,3,2023-02-13,2023-03-06,0,21
99999.0,5482401,7,7,3,3,2023-02-13,2023-02-24,0,11
99999.0,5482401,64,64,6,6,2023-01-20,2023-02-01,0,12
99999.0,5482401,32,32,6,6,2023-01-20,2023-02-21,0,32
99999.0,5482401,32,32,6,6,2023-01-20,2023-02-08,0,19
99999.0,5482401,60,60,6,6,2023-01-20,2023-02-09,0,20
99999.0,5482401,8,8,6,6,2023-01-20,2023-01-26,0,6
99999.0,5482401,32,32,6,6,2023-01-20,2023-03-08,0,47
99999.0,5482401,24,24,6,6,2023-01-20,2023-02-17,0,28
99999.0,5482401,24,24,6,6,2023-01-20,2023-03-15,0,54
99999.0,5482401,7,7,6,6,2023-01-20,2023-02-24,0,35
99999.0,5482401,6,6,4,4,2023-03-06,2023-03-27,0,21
99999.0,5482401,32,32,4,4,2023-03-06,2023-03-08,0,2
99999.0,5482401,24,24,4,4,2023-03-06,2023-03-15,0,9
99999.0,5482401,32,32,7,7,2023-02-24,2023-03-08,0,12
99999.0,5482401,24,24,7,7,2023-02-24,2023-03-15,0,19
99999.0,5483409,36,36,32,0,2022-09-28,2022-11-23,32,56
99999.0,5483409,32,32,2,2,2022-12-25,2023-02-21,0,58
99999.0,5483409,2,2,2,2,2022-12-25,2023-02-13,0,50
99999.0,5483409,32,32,1,1,2023-01-23,2023-02-21,0,29
99999.0,5483409,2,2,1,1,2023-01-23,2023-02-13,0,21
99999.0,5483409,1,1,1,1,2023-01-23,2023-01-26,0,3
99999.0,5483409,32,32,2,2,2023-02-13,2023-02-21,0,8
99999.0,5483409,32,32,1,1,2023-01-26,2023-02-21,0,26
99999.0,5483409,2,2,1,1,2023-01-26,2023-02-13,0,18
99999.0,5985405,4,4,1,1,2023-03-15,2023-03-28,0,13
99999.0,6598405,48,48,32,0,2022-09-28,2022-10-11,32,13
99999.0,6598405,32,32,32,0,2022-09-28,2022-11-23,32,56
99999.0,6598405,48,48,128,0,2022-09-28,2022-10-11,128,13
99999.0,6598405,32,32,128,0,2022-09-28,2022-11-23,128,56
99999.0,6598405,64,64,32,32,2023-02-07,2023-02-08,0,1
99999.0,6598405,96,96,8,8,2023-01-11,2023-02-01,0,21
99999.0,6598405,32,32,8,8,2023-01-11,2023-02-07,0,27
99999.0,6598405,20,20,8,8,2023-01-11,2023-02-06,0,26
99999.0,6598405,64,64,8,8,2023-01-11,2023-02-08,0,28
99999.0,6598405,96,96,4,4,2023-01-18,2023-02-01,0,14
99999.0,6598405,32,32,4,4,2023-01-18,2023-02-07,0,20
99999.0,6598405,20,20,4,4,2023-01-18,2023-02-06,0,19
99999.0,6598405,64,64,4,4,2023-01-18,2023-02-08,0,21
99999.0,6598405,2,2,2,2,2023-03-07,2023-03-27,0,20
99999.0,6598405,3,3,2,2,2023-03-07,2023-03-13,0,6
99999.0,6598405,10,10,2,2,2023-03-07,2023-03-22,0,15
99999.0,6598405,32,32,20,20,2023-02-06,2023-02-07,0,1
99999.0,6598405,64,64,20,20,2023-02-06,2023-02-08,0,2
99999.0,6598405,10,10,3,3,2023-03-13,2023-03-22,0,9
99999.0,6623400,6,6,6,6,2022-12-25,2023-01-11,0,17
99999.0,6675401,36,0,20,20,2022-12-06,2023-01-24,0,49
99999.0,6675401,36,36,20,20,2022-12-06,2023-01-24,0,49
99999.0,6675401,640,640,224,224,2022-09-15,2022-09-21,0,6
99999.0,6675401,39,39,12,12,2023-02-27,2023-03-10,0,11
99999.0,6675401,25,25,12,12,2023-02-27,2023-03-15,0,16
99999.0,6675401,12,12,8,8,2023-02-13,2023-02-27,0,14
99999.0,6675401,11,11,8,8,2023-02-13,2023-03-10,0,25
99999.0,6675401,39,39,8,8,2023-02-13,2023-03-10,0,25
99999.0,6675401,25,25,8,8,2023-02-13,2023-03-15,0,30
99999.0,6675401,12,12,36,0,2023-01-24,2023-02-27,36,34
99999.0,6675401,8,8,36,0,2023-01-24,2023-02-13,36,20
99999.0,6675401,6,6,36,0,2023-01-24,2023-02-21,36,28
99999.0,6675401,11,11,36,0,2023-01-24,2023-03-10,36,45
99999.0,6675401,39,39,36,0,2023-01-24,2023-03-10,36,45
99999.0,6675401,25,25,36,0,2023-01-24,2023-03-15,36,50
99999.0,6675401,5,5,36,0,2023-01-24,2023-03-08,36,43
99999.0,6675401,5,5,36,0,2023-01-24,2023-03-08,36,43
99999.0,6675401,39,39,36,36,2023-01-24,2023-03-10,0,45
99999.0,6675401,12,12,6,6,2023-02-21,2023-02-27,0,6
99999.0,6675401,11,11,6,6,2023-02-21,2023-03-10,0,17
99999.0,6675401,39,39,6,6,2023-02-21,2023-03-10,0,17
99999.0,6675401,25,25,6,6,2023-02-21,2023-03-15,0,22
99999.0,6675401,25,25,11,11,2023-03-10,2023-03-15,0,5
99999.0,6675401,11,11,5,5,2023-03-08,2023-03-10,0,2
99999.0,6675401,39,39,5,5,2023-03-08,2023-03-10,0,2
99999.0,6675401,25,25,5,5,2023-03-08,2023-03-15,0,7
99999.0,6675401,11,11,5,5,2023-03-08,2023-03-10,0,2
99999.0,6675401,39,39,5,5,2023-03-08,2023-03-10,0,2
99999.0,6675401,25,25,5,5,2023-03-08,2023-03-15,0,7
99999.0,6923016,15,15,8,8,2023-01-09,2023-01-18,0,9
99999.0,6968020,10,10,1,1,2023-01-17,2023-01-18,0,1
99999.0,6968020,15,15,1,1,2023-01-17,2023-02-24,0,38
99999.0,6968020,15,15,10,10,2023-01-18,2023-02-24,0,37
99999.0,6968020,10,10,3,3,2023-01-04,2023-01-18,0,14
99999.0,6968020,15,15,3,3,2023-01-04,2023-02-24,0,51
99999.0,6968038,10,10,2,2,2023-01-04,2023-01-18,0,14
99999.0,6979407,10,0,2,2,2022-12-16,2023-02-07,0,53
99999.0,6979407,8,0,2,2,2022-12-16,2023-01-30,0,45
99999.0,6979407,2,2,2,2,2022-12-16,2023-01-27,0,42
99999.0,6979407,20,20,2,2,2022-12-16,2023-01-13,0,28
99999.0,6979407,8,8,2,2,2022-12-16,2023-01-05,0,20
99999.0,6979407,6,6,2,2,2022-12-16,2023-01-09,0,24
99999.0,6979407,12,12,2,2,2022-12-16,2023-01-17,0,32
99999.0,6979407,2,0,2,2,2022-12-16,2023-01-31,0,46
99999.0,6979407,3,3,2,2,2022-12-16,2023-01-20,0,35
99999.0,6979407,8,8,2,2,2022-12-16,2023-02-13,0,59
99999.0,6979407,2,2,2,2,2022-12-09,2022-12-16,0,7
99999.0,6979407,10,0,2,2,2022-12-09,2023-02-07,0,60
99999.0,6979407,8,0,2,2,2022-12-09,2023-01-30,0,52
99999.0,6979407,2,2,2,2,2022-12-09,2023-01-27,0,49
99999.0,6979407,20,20,2,2,2022-12-09,2023-01-13,0,35
99999.0,6979407,8,8,2,2,2022-12-09,2023-01-05,0,27
99999.0,6979407,6,6,2,2,2022-12-09,2023-01-09,0,31
99999.0,6979407,12,12,2,2,2022-12-09,2023-01-17,0,39
99999.0,6979407,2,0,2,2,2022-12-09,2023-01-31,0,53
99999.0,6979407,3,3,2,2,2022-12-09,2023-01-20,0,42
99999.0,6979407,2,2,128,0,2022-11-23,2022-12-16,128,23
99999.0,6979407,2,2,128,0,2022-11-23,2022-12-09,128,16
99999.0,6979407,1,1,128,0,2022-11-23,2023-01-18,128,56
99999.0,6979407,1,1,128,0,2022-11-23,2023-01-17,128,55
99999.0,6979407,20,20,128,0,2022-11-23,2023-01-13,128,51
99999.0,6979407,8,8,128,0,2022-11-23,2023-01-05,128,43
99999.0,6979407,6,6,128,0,2022-11-23,2023-01-09,128,47
99999.0,6979407,12,12,128,0,2022-11-23,2023-01-17,128,55
99999.0,6979407,3,3,128,0,2022-11-23,2023-01-20,128,58
99999.0,6979407,5,5,10,0,2023-02-07,2023-02-27,10,20
99999.0,6979407,4,4,10,0,2023-02-07,2023-03-08,10,29
99999.0,6979407,4,0,10,0,2023-02-07,2023-03-07,10,28
99999.0,6979407,8,8,10,0,2023-02-07,2023-02-13,10,6
99999.0,6979407,4,0,10,0,2023-02-07,2023-03-07,10,28
99999.0,6979407,5,5,1,1,2023-01-18,2023-02-27,0,40
99999.0,6979407,10,0,1,1,2023-01-18,2023-02-07,0,20
99999.0,6979407,4,4,1,1,2023-01-18,2023-03-08,0,49
99999.0,6979407,8,0,1,1,2023-01-18,2023-01-30,0,12
99999.0,6979407,2,2,1,1,2023-01-18,2023-01-27,0,9
99999.0,6979407,4,0,1,1,2023-01-18,2023-03-07,0,48
99999.0,6979407,2,0,1,1,2023-01-18,2023-01-31,0,13
99999.0,6979407,3,3,1,1,2023-01-18,2023-01-20,0,2
99999.0,6979407,8,8,1,1,2023-01-18,2023-02-13,0,26
99999.0,6979407,4,0,1,1,2023-01-18,2023-03-07,0,48
99999.0,6979407,5,5,8,0,2023-01-30,2023-02-27,8,28
99999.0,6979407,10,0,8,0,2023-01-30,2023-02-07,8,8
99999.0,6979407,4,4,8,0,2023-01-30,2023-03-08,8,37
99999.0,6979407,4,0,8,0,2023-01-30,2023-03-07,8,36
99999.0,6979407,2,0,8,0,2023-01-30,2023-01-31,8,1
99999.0,6979407,8,8,8,0,2023-01-30,2023-02-13,8,14
99999.0,6979407,4,0,8,0,2023-01-30,2023-03-07,8,36
99999.0,6979407,5,5,1,1,2023-01-17,2023-02-27,0,41
99999.0,6979407,10,0,1,1,2023-01-17,2023-02-07,0,21
99999.0,6979407,1,1,1,1,2023-01-17,2023-01-18,0,1
99999.0,6979407,4,4,1,1,2023-01-17,2023-03-08,0,50
99999.0,6979407,8,0,1,1,2023-01-17,2023-01-30,0,13
99999.0,6979407,2,2,1,1,2023-01-17,2023-01-27,0,10
99999.0,6979407,4,0,1,1,2023-01-17,2023-03-07,0,49
99999.0,6979407,2,0,1,1,2023-01-17,2023-01-31,0,14
99999.0,6979407,3,3,1,1,2023-01-17,2023-01-20,0,3
99999.0,6979407,8,8,1,1,2023-01-17,2023-02-13,0,27
99999.0,6979407,4,0,1,1,2023-01-17,2023-03-07,0,49
99999.0,6979407,5,5,2,2,2023-01-27,2023-02-27,0,31
99999.0,6979407,10,0,2,2,2023-01-27,2023-02-07,0,11
99999.0,6979407,4,4,2,2,2023-01-27,2023-03-08,0,40
99999.0,6979407,8,0,2,2,2023-01-27,2023-01-30,0,3
99999.0,6979407,4,0,2,2,2023-01-27,2023-03-07,0,39
99999.0,6979407,2,0,2,2,2023-01-27,2023-01-31,0,4
99999.0,6979407,8,8,2,2,2023-01-27,2023-02-13,0,17
99999.0,6979407,4,0,2,2,2023-01-27,2023-03-07,0,39
99999.0,6979407,10,0,8,8,2023-01-05,2023-02-07,0,33
99999.0,6979407,8,0,8,8,2023-01-05,2023-01-30,0,25
99999.0,6979407,20,20,8,8,2023-01-05,2023-01-13,0,8
99999.0,6979407,12,12,8,8,2023-01-05,2023-01-17,0,12
99999.0,6979407,8,8,8,8,2023-01-05,2023-02-13,0,39
99999.0,6979407,4,4,4,0,2023-03-07,2023-03-08,4,1
99999.0,6979407,10,0,6,6,2023-01-09,2023-02-07,0,29
99999.0,6979407,8,0,6,6,2023-01-09,2023-01-30,0,21
99999.0,6979407,20,20,6,6,2023-01-09,2023-01-13,0,4
99999.0,6979407,12,12,6,6,2023-01-09,2023-01-17,0,8
99999.0,6979407,8,8,6,6,2023-01-09,2023-02-13,0,35
99999.0,6979407,5,5,2,0,2023-01-31,2023-02-27,2,27
99999.0,6979407,10,0,2,0,2023-01-31,2023-02-07,2,7
99999.0,6979407,4,4,2,0,2023-01-31,2023-03-08,2,36
99999.0,6979407,4,0,2,0,2023-01-31,2023-03-07,2,35
99999.0,6979407,8,8,2,0,2023-01-31,2023-02-13,2,13
99999.0,6979407,4,0,2,0,2023-01-31,2023-03-07,2,35
99999.0,6979407,5,5,3,3,2023-01-20,2023-02-27,0,38
99999.0,6979407,10,0,3,3,2023-01-20,2023-02-07,0,18
99999.0,6979407,4,4,3,3,2023-01-20,2023-03-08,0,47
99999.0,6979407,8,0,3,3,2023-01-20,2023-01-30,0,10
99999.0,6979407,4,0,3,3,2023-01-20,2023-03-07,0,46
99999.0,6979407,8,8,3,3,2023-01-20,2023-02-13,0,24
99999.0,6979407,4,0,3,3,2023-01-20,2023-03-07,0,46
99999.0,6979407,4,4,4,0,2023-03-07,2023-03-08,4,1
99999.0,6981402,4,4,10,0,2023-02-07,2023-03-07,10,28
99999.0,8110744,1,1,1,1,2022-11-29,2023-01-10,0,42
99999.0,8162018,3,3,2,2,2023-01-03,2023-01-10,0,7
99999.0,8167018,24,24,12,12,2022-12-15,2023-01-12,0,28
99999.0,8167018,15,15,12,12,2022-12-15,2023-02-13,0,60
99999.0,8167018,12,12,12,12,2022-12-15,2023-02-09,0,56
99999.0,8167018,12,12,4,4,2022-12-08,2022-12-15,0,7
99999.0,8167018,24,24,4,4,2022-12-08,2023-01-12,0,35
99999.0,8167018,10,10,4,4,2022-12-08,2023-01-18,0,41
99999.0,8167018,6,6,4,4,2022-12-08,2023-01-19,0,42
99999.0,8167018,12,12,10,10,2022-11-23,2022-12-15,0,22
99999.0,8167018,24,24,10,10,2022-11-23,2023-01-12,0,50
99999.0,8167018,10,10,10,10,2022-11-23,2023-01-18,0,56
99999.0,8167018,26,26,24,24,2023-01-12,2023-02-15,0,34
99999.0,8167018,12,12,10,10,2023-01-18,2023-03-14,0,55
99999.0,8167018,15,15,10,10,2023-01-18,2023-02-13,0,26
99999.0,8167018,26,26,10,10,2023-01-18,2023-02-15,0,28
99999.0,8167018,12,12,10,10,2023-01-18,2023-02-09,0,22
99999.0,8167018,24,24,3,3,2023-01-04,2023-01-12,0,8
99999.0,8167018,10,10,3,3,2023-01-04,2023-01-18,0,14
99999.0,8167018,6,6,3,3,2023-01-04,2023-01-19,0,15
99999.0,8167018,8,8,3,3,2023-01-04,2023-02-17,0,44
99999.0,8167018,15,15,3,3,2023-01-04,2023-02-13,0,40
99999.0,8167018,26,26,3,3,2023-01-04,2023-02-15,0,42
99999.0,8167018,4,4,3,3,2023-01-04,2023-03-01,0,56
99999.0,8167018,3,3,3,3,2023-01-04,2023-02-27,0,54
99999.0,8167018,12,12,3,3,2023-01-04,2023-02-09,0,36
99999.0,8167018,8,8,3,3,2023-01-04,2023-02-10,0,37
99999.0,8167018,12,12,6,6,2023-01-19,2023-03-14,0,54
99999.0,8167018,8,8,6,6,2023-01-19,2023-02-17,0,29
99999.0,8167018,15,15,6,6,2023-01-19,2023-02-13,0,25
99999.0,8167018,26,26,6,6,2023-01-19,2023-02-15,0,27
99999.0,8167018,12,12,6,6,2023-01-19,2023-02-09,0,21
99999.0,8167018,8,8,6,6,2023-01-19,2023-02-10,0,22
99999.0,8167018,12,12,8,8,2023-02-17,2023-03-14,0,25
99999.0,8167018,12,12,2,2,2023-01-16,2023-03-14,0,57
99999.0,8167018,10,10,2,2,2023-01-16,2023-01-18,0,2
99999.0,8167018,6,6,2,2,2023-01-16,2023-01-19,0,3
99999.0,8167018,8,8,2,2,2023-01-16,2023-02-17,0,32
99999.0,8167018,15,15,2,2,2023-01-16,2023-02-13,0,28
99999.0,8167018,26,26,2,2,2023-01-16,2023-02-15,0,30
99999.0,8167018,4,4,2,2,2023-01-16,2023-03-01,0,44
99999.0,8167018,4,4,2,2,2023-01-16,2023-03-13,0,56
99999.0,8167018,3,3,2,2,2023-01-16,2023-02-27,0,42
99999.0,8167018,12,12,2,2,2023-01-16,2023-02-09,0,24
99999.0,8167018,8,8,2,2,2023-01-16,2023-02-10,0,25
99999.0,8167018,2,2,2,2,2023-01-16,2023-03-13,0,56
99999.0,8167018,2,2,2,2,2023-01-16,2023-02-23,0,38
99999.0,8167018,26,26,15,15,2023-02-13,2023-02-15,0,2
99999.0,8167018,12,12,4,4,2023-03-01,2023-03-14,0,13
99999.0,8167018,4,4,4,4,2023-03-01,2023-03-13,0,12
99999.0,8167018,7,7,4,4,2023-03-01,2023-03-21,0,20
99999.0,8167018,12,12,1,1,2023-02-22,2023-03-14,0,20
99999.0,8167018,3,3,1,1,2023-02-22,2023-03-27,0,33
99999.0,8167018,4,4,1,1,2023-02-22,2023-03-01,0,7
99999.0,8167018,4,4,1,1,2023-02-22,2023-03-13,0,19
99999.0,8167018,3,3,1,1,2023-02-22,2023-02-27,0,5
99999.0,8167018,7,7,1,1,2023-02-22,2023-03-21,0,27
99999.0,8167018,2,2,1,1,2023-02-22,2023-03-13,0,19
99999.0,8167018,2,2,1,1,2023-02-22,2023-02-23,0,1
99999.0,8167018,12,12,4,4,2023-03-13,2023-03-14,0,1
99999.0,8167018,7,7,4,4,2023-03-13,2023-03-21,0,8
99999.0,8167018,12,12,3,3,2023-02-27,2023-03-14,0,15
99999.0,8167018,3,3,3,3,2023-02-27,2023-03-27,0,28
99999.0,8167018,4,4,3,3,2023-02-27,2023-03-01,0,2
99999.0,8167018,4,4,3,3,2023-02-27,2023-03-13,0,14
99999.0,8167018,7,7,3,3,2023-02-27,2023-03-21,0,22
99999.0,8167018,12,12,12,12,2023-02-09,2023-03-14,0,33
99999.0,8167018,15,15,12,12,2023-02-09,2023-02-13,0,4
99999.0,8167018,26,26,12,12,2023-02-09,2023-02-15,0,6
99999.0,8167018,12,12,8,8,2023-02-10,2023-03-14,0,32
99999.0,8167018,8,8,8,8,2023-02-10,2023-02-17,0,7
99999.0,8167018,15,15,8,8,2023-02-10,2023-02-13,0,3
99999.0,8167018,26,26,8,8,2023-02-10,2023-02-15,0,5
99999.0,8167018,12,12,2,2,2023-03-13,2023-03-14,0,1
99999.0,8167018,3,3,2,2,2023-03-13,2023-03-27,0,14
99999.0,8167018,7,7,2,2,2023-03-13,2023-03-21,0,8
99999.0,8167018,12,12,2,2,2023-02-23,2023-03-14,0,19
99999.0,8167018,3,3,2,2,2023-02-23,2023-03-27,0,32
99999.0,8167018,4,4,2,2,2023-02-23,2023-03-01,0,6
99999.0,8167018,4,4,2,2,2023-02-23,2023-03-13,0,18
99999.0,8167018,3,3,2,2,2023-02-23,2023-02-27,0,4
99999.0,8167018,7,7,2,2,2023-02-23,2023-03-21,0,26
